"decimalLon","decimalLat","bio6","bio14","cmi_max"
-66.138462793292,-24.72612819541,2674,17,522
-69.731723929772,-35.371164312232,2666,356,430
-67.755430304708,-24.636296666998,2632,7,-551
-67.665598776296,-36.808468766824,2760,140,-258
-67.530851483678,-22.210845399874,2611,22,15
-68.429166767798,-26.208348414208,2571,36,-230
-66.04863126488,-19.650646840132,2666,20,1138
-69.462229344536,-30.160935664336,2645,306,422
-65.958799736468,-24.411717845968,2733,7,-6
-64.296916460846,-20.099804482192,2765,103,1258
-71.528354498012,-31.822818939958,NA,NA,NA
-69.776639693978,-35.685574661674,2640,287,399
-67.441019955266,-26.477842999444,2718,4,-625
-66.04863126488,-26.163432650002,2708,24,556
-62.724864713636,-18.393005442364,2896,257,95
-69.282566287712,-30.34059872116,2694,177,-88
-70.54020768548,-31.867734704164,2678,146,1068
-62.949443534666,-37.706784050944,2766,233,-158
-67.036778077412,-24.636296666998,2694,7,-562
-64.02742187561,-18.707415791806,2793,118,588
-70.854618034922,-36.808468766824,2690,200,2486
-67.036778077412,-30.385514485366,2779,20,-488
-63.847758818786,-36.538974181588,2771,188,-34
-63.398601176726,-37.886447107768,2767,243,-74
-66.318125850116,-25.938853828972,2722,25,879
-67.935093361532,-20.953204002106,2697,10,-720
-68.114756418356,-29.397367672834,2775,20,-563
-67.710514540502,-35.371164312232,2772,98,-352
-65.509642094408,-20.00997295378,2733,18,-251
-67.351188426854,-29.21770461601,2815,75,-260
-68.608829824622,-34.922006670172,2716,117,-275
-62.994359298872,-18.393005442364,2897,219,-116
-69.462229344536,-32.316892346224,2675,99,-281
-66.183378557498,-21.043035530518,2696,7,354
-65.285063273378,-24.815959723822,2795,30,624
-69.237650523506,-27.241410990946,2584,103,23
-64.162169168228,-21.671856229402,2804,41,607
-65.240147509172,-22.884581862964,2723,79,1836
-67.755430304708,-28.588883917126,2752,32,-453
-67.800346068914,-20.144720246398,2673,8,-727
-70.76478650651,-26.882084877298,2849,19,-448
-66.812199256382,-26.97191640571,2701,23,-337
-70.046134279214,-29.8914410791,2641,257,757
-65.37489480179,-37.122879116266,2771,156,-272
-64.7011583387,-19.11165766966,2789,33,-13
-68.429166767798,-24.05239173232,2685,9,-485
-70.180881571832,-28.454136624508,2678,145,179
-64.207084932434,-21.177782823136,2801,72,381
-71.4385229696,-31.553324354722,2815,20,760
-67.530851483678,-29.038041559186,2780,94,50
-70.001218515008,-33.215207630344,2567,274,2745
-67.485935719472,-28.76854697395,2779,63,-237
-70.225797336038,-35.146585491202,2679,128,1764
-67.17152537003,-28.454136624508,2783,20,-562
-64.25200069664,-21.941350814638,2787,56,1228
-64.521495281876,-36.85338453103,2769,184,-228
-65.285063273378,-36.224563832146,2770,134,-306
-67.62068301209,-16.551459109918,2711,522,2629
-66.677451963764,-23.648149854466,2657,6,-458
-67.890177597326,-25.265117365882,2602,9,-317
-69.776639693978,-33.754196800816,2576,261,1870
-65.15031598076,-24.681212431204,2813,35,355
-67.081693841618,-17.898932036098,2719,56,394
-65.59947362282,-23.064244919788,2691,7,573
-71.258859912776,-30.834672127426,2792,4,89
-64.386747989258,-36.763553002618,2771,174,-210
-67.39610419106,-17.225195573008,2715,134,890
-66.632536199558,-29.532114965452,2799,28,-478
-64.92573715973,-22.525255749316,2796,171,2102
