"decimalLon","decimalLat","bio6","bio14","cmi_max"
-71.21394414857,-52.618817767336,2710,312,132
-70.54020768548,-52.618817767336,2729,232,-35
-70.360544628656,-52.57390200313,2725,265,41
-70.450376157068,-52.57390200313,2727,236,-36
-69.462229344536,-52.57390200313,2746,182,-36
-70.135965807626,-52.57390200313,2737,225,-79
-69.41731358033,-52.528986238924,2748,172,-59
-69.372397816124,-52.528986238924,2747,171,-60
-71.258859912776,-52.528986238924,2710,260,94
-69.507145108742,-52.528986238924,2749,180,-50
-70.225797336038,-52.528986238924,2715,345,141
-70.180881571832,-52.528986238924,2720,308,150
-71.303775676982,-52.484070474718,2708,289,101
-69.507145108742,-52.484070474718,2749,171,-115
-71.303775676982,-52.484070474718,2708,289,101
-69.596976637154,-52.439154710512,2742,180,-47
-70.360544628656,-52.439154710512,2715,256,49
-70.135965807626,-52.439154710512,2714,336,217
-69.731723929772,-52.394238946306,2731,196,-55
-70.98936532754,-52.394238946306,2700,358,180
-70.225797336038,-52.394238946306,2711,312,106
-70.585123449686,-52.304407417894,2706,307,88
-69.596976637154,-52.304407417894,2727,184,-61
-71.348691441188,-52.304407417894,2699,402,212
-71.348691441188,-52.259491653688,2699,379,192
-69.507145108742,-52.259491653688,2723,186,-48
-69.596976637154,-52.259491653688,2719,200,-19
-69.686808165566,-52.259491653688,2714,212,-7
-68.788492881446,-52.214575889482,2741,158,-63
-71.348691441188,-52.214575889482,2698,394,212
-69.776639693978,-52.214575889482,2711,208,10
-69.1927347593,-52.169660125276,2727,161,-83
-69.776639693978,-52.169660125276,2711,184,-1
-71.4385229696,-52.169660125276,2698,423,299
-69.462229344536,-52.169660125276,2716,184,-11
-69.956302750802,-52.169660125276,2711,184,-27
-69.776639693978,-52.12474436107,2712,169,-26
-69.507145108742,-52.12474436107,2713,168,-20
-70.09105004342,-52.12474436107,2707,198,-5
-69.102903230888,-52.12474436107,2722,171,-48
-69.686808165566,-52.12474436107,2710,181,-19
-69.057987466682,-52.12474436107,2723,170,38
-70.495291921274,-52.079828596864,2706,240,29
-69.731723929772,-52.079828596864,2711,172,-1
-69.776639693978,-52.079828596864,2712,164,-31
-70.180881571832,-52.079828596864,2709,165,-41
-69.507145108742,-51.989997068452,2714,155,-48
-71.21394414857,-51.989997068452,2704,234,32
-69.102903230888,-51.989997068452,2719,149,-63
-69.507145108742,-51.989997068452,2714,155,-48
-70.405460392862,-51.90016554004,2708,179,-58
-71.618186026424,-51.810334011628,2704,251,47
-71.66310179063,-51.765418247422,2704,271,-36
-72.516501310544,-51.630670954804,2705,426,442
-69.237650523506,-51.630670954804,2717,136,37
-72.516501310544,-51.540839426392,2698,463,523
-72.696164367368,-51.495923662186,2709,715,925
-72.741080131574,-51.495923662186,2705,1012,1388
-72.56141707475,-51.495923662186,2674,753,1174
-69.596976637154,-51.45100789798,2706,143,-66
-72.78599589578,-51.45100789798,2689,1451,1970
-72.022427904278,-51.45100789798,2665,332,320
-72.202090961102,-51.45100789798,2680,279,266
-72.471585546338,-51.361176369568,2680,342,333
-72.696164367368,-51.316260605362,2709,588,756
-72.830911659986,-51.316260605362,2714,896,1137
-72.651248603162,-51.316260605362,2695,544,593
-72.426669782132,-51.316260605362,2683,238,153
-69.41731358033,-51.316260605362,2712,136,-78
-72.606332838956,-51.271344841156,2701,359,375
-72.381754017926,-51.271344841156,2689,216,234
-72.157175196896,-51.271344841156,2678,191,134
-69.507145108742,-51.271344841156,2712,140,-57
-72.33683825372,-51.271344841156,2684,207,95
-72.516501310544,-51.22642907695,2693,297,336
-72.696164367368,-51.22642907695,2710,511,461
-72.202090961102,-51.22642907695,2683,186,115
-72.920743188398,-51.22642907695,2713,1084,1374
-72.56141707475,-51.181513312744,2697,293,276
-72.471585546338,-51.181513312744,2692,229,218
-72.426669782132,-51.181513312744,2689,238,243
-72.471585546338,-51.181513312744,2692,229,218
-72.965658952604,-51.181513312744,2720,1120,1454
-72.965658952604,-51.181513312744,2720,1120,1454
-72.022427904278,-51.181513312744,2673,232,172
-70.54020768548,-51.181513312744,2702,155,-42
-72.11225943269,-51.136597548538,2675,217,160
-73.100406245222,-51.136597548538,2720,1697,2234
-73.280069302046,-51.136597548538,2693,3234,4296
-72.830911659986,-51.136597548538,2681,1328,1930
-72.56141707475,-51.091681784332,2696,311,394
-72.56141707475,-51.091681784332,2696,311,394
-72.78599589578,-51.091681784332,2702,769,1032
-72.741080131574,-51.091681784332,2690,754,1079
-73.100406245222,-51.091681784332,2718,1592,1976
-72.606332838956,-51.046766020126,2699,333,322
-71.034281091746,-51.046766020126,2692,205,34
-71.752933319042,-51.046766020126,2677,185,77
-72.965658952604,-51.046766020126,2713,1450,1843
-72.56141707475,-51.046766020126,2696,264,246
-73.23515353784,-51.046766020126,2708,2398,3203
-73.324985066252,-51.00185025592,2706,2923,3768
